Train Loss, time
2.865374179005947,5.588153468
2.6710865308615688,5.588554332
3.02325293892625,5.682446724
2.6366216605825334,5.567308078
2.765868095499114,5.6482199810000004
2.762877442985175,5.664133622
2.6619386753977814,5.751846849
2.5598598994856236,5.802964291
2.5756234703450587,5.688524619
2.495790702076229,5.42916973
2.8251364970791126,5.770160932
2.6442893735824566,5.587870152
2.7131544795484834,5.54977731
2.7890309440552254,5.528895267
2.865097824877939,5.461707327
2.799966784969655,5.58475766
2.6424925414456695,5.915120606
2.7779336485546526,5.577123578
2.8976836868309723,5.150098304
2.920040107040054,5.171574661
2.882392339512899,5.580210438
